starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 03 16:10:29 2022	1670101829	12	30426	30438	0
Sat Dec 03 16:11:00 2022	1670101860	13	30425	30438	0
Sat Dec 03 16:14:34 2022	1670102074	22	30418	30440	0
Sat Dec 03 16:09:59 2022	1670101799	35	30406	30440	0
Sat Dec 03 16:16:37 2022	1670102197	11	30436	30447	3626
Sat Dec 03 16:14:03 2022	1670102043	26	30422	30448	1511
Sat Dec 03 16:15:33 2022	1670102133	11	30441	30452	2844
Sat Dec 03 16:15:03 2022	1670102103	13	30446	30459	2844
Sat Dec 03 16:08:59 2022	1670101739	45	30416	30461	0
Sat Dec 03 16:13:03 2022	1670101983	11	30455	30466	0
Sat Dec 03 16:09:30 2022	1670101770	17	30449	30467	0
Sat Dec 03 16:18:08 2022	1670102288	11	30459	30469	2170
Sat Dec 03 16:16:39 2022	1670102199	0	30476	30476	4286
Sat Dec 03 16:14:04 2022	1670102044	12	30465	30477	3487
Sat Dec 03 16:17:04 2022	1670102224	13	30465	30478	0
Sat Dec 03 16:11:00 2022	1670101860	16	30473	30489	0
Sat Dec 03 16:17:34 2022	1670102254	10	30484	30494	0
Sat Dec 03 16:13:33 2022	1670102013	0	30499	30499	3142
Sat Dec 03 16:11:01 2022	1670101861	21	30478	30499	2241
Sat Dec 03 16:14:03 2022	1670102043	9	30497	30506	0
Sat Dec 03 16:16:33 2022	1670102193	13	30493	30506	0
Sat Dec 03 16:09:29 2022	1670101769	24	30483	30507	0
Sat Dec 03 16:13:33 2022	1670102013	10	30498	30508	0
Sat Dec 03 16:15:06 2022	1670102106	0	30515	30515	3626
Sat Dec 03 16:08:59 2022	1670101739	41	30480	30521	0
Sat Dec 03 16:15:38 2022	1670102138	13	30508	30521	3321
Sat Dec 03 16:17:34 2022	1670102254	10	30518	30528	0
Sat Dec 03 16:16:34 2022	1670102194	12	30520	30531	2844
Sat Dec 03 16:09:29 2022	1670101769	24	30519	30543	1547
Sat Dec 03 16:15:01 2022	1670102101	10	30541	30551	0
Sat Dec 03 16:13:31 2022	1670102011	10	30544	30554	0
Sat Dec 03 16:10:29 2022	1670101829	27	30531	30558	0
Sat Dec 03 16:15:07 2022	1670102107	11	30548	30559	5578
Sat Dec 03 16:11:31 2022	1670101891	14	30547	30561	1649
Sat Dec 03 16:13:05 2022	1670101985	10	30553	30563	4017
Sat Dec 03 16:09:29 2022	1670101769	27	30541	30569	0
Sat Dec 03 16:18:38 2022	1670102318	13	30562	30574	3626
Sat Dec 03 16:14:02 2022	1670102042	15	30562	30578	0
Sat Dec 03 16:11:00 2022	1670101860	11	30576	30587	0
Sat Dec 03 16:11:00 2022	1670101860	12	30579	30590	1547
Sat Dec 03 16:11:30 2022	1670101890	11	30583	30595	1547
Sat Dec 03 16:09:30 2022	1670101770	17	30586	30603	2241
Sat Dec 03 16:13:34 2022	1670102014	12	30593	30606	2990
Sat Dec 03 16:13:30 2022	1670102010	12	30607	30619	0
Sat Dec 03 16:16:05 2022	1670102165	10	30612	30622	2170
Sat Dec 03 16:17:39 2022	1670102259	0	30633	30633	3328
Sat Dec 03 16:13:32 2022	1670102012	23	30614	30637	1547
Sat Dec 03 16:11:32 2022	1670101892	10	30646	30656	2170
Sat Dec 03 16:18:35 2022	1670102315	15	30646	30661	1511
Sat Dec 03 16:10:29 2022	1670101829	23	30647	30670	0
Sat Dec 03 16:15:07 2022	1670102107	0	30671	30671	3321
Sat Dec 03 16:08:59 2022	1670101739	34	30641	30675	0
Sat Dec 03 16:14:02 2022	1670102042	10	30673	30683	0
Sat Dec 03 16:08:59 2022	1670101739	80	30632	30713	0
Sat Dec 03 16:10:01 2022	1670101801	0	30809	30809	3379
Sat Dec 03 16:15:02 2022	1670102102	12	30798	30810	0
Sat Dec 03 16:17:35 2022	1670102255	12	30805	30818	2844
Sat Dec 03 16:10:00 2022	1670101800	11	30823	30834	0
Sat Dec 03 16:12:01 2022	1670101921	13	30826	30839	0
Sat Dec 03 16:14:33 2022	1670102073	20	30832	30852	0
Sat Dec 03 16:12:32 2022	1670101952	318	30534	30852	0
Sat Dec 03 16:18:14 2022	1670102294	0	30914	30914	4818
Sat Dec 03 16:13:33 2022	1670102013	17	30957	30975	2170
Sat Dec 03 16:09:29 2022	1670101769	65	30933	30998	0
Sat Dec 03 16:15:05 2022	1670102105	12	31009	31021	1565
Sat Dec 03 16:16:02 2022	1670102162	15	31026	31041	1507
Sat Dec 03 16:08:59 2022	1670101739	82	30969	31051	0
Sat Dec 03 16:12:30 2022	1670101950	14	31041	31055	0
Sat Dec 03 16:17:34 2022	1670102254	10	31055	31065	1975
Sat Dec 03 16:09:59 2022	1670101799	20	31070	31090	0
Sat Dec 03 16:10:02 2022	1670101802	11	31082	31093	2891
Sat Dec 03 16:12:31 2022	1670101951	18	31076	31094	1511
Sat Dec 03 16:17:38 2022	1670102258	17	31117	31133	5578
Sat Dec 03 16:12:01 2022	1670101921	14	31127	31141	0
Sat Dec 03 16:09:29 2022	1670101769	1030	30145	31176	0
Sat Dec 03 16:17:37 2022	1670102257	0	31181	31181	4111
Sat Dec 03 16:08:59 2022	1670101739	0	31246	31246	2241
Sat Dec 03 16:17:40 2022	1670102260	0	31255	31255	3867
Sat Dec 03 16:10:00 2022	1670101800	19	31420	31439	1649
Sat Dec 03 16:09:29 2022	1670101769	15	31506	31520	3379
Sat Dec 03 16:11:30 2022	1670101890	1070	30547	31617	0
Sat Dec 03 16:08:59 2022	1670101739	45	31650	31695	0
Sat Dec 03 16:16:03 2022	1670102163	11	32051	32063	2161
Sat Dec 03 16:16:36 2022	1670102196	18	32153	32171	2170
Sat Dec 03 16:17:08 2022	1670102228	12	32172	32184	3867
Sat Dec 03 16:17:35 2022	1670102255	10	32353	32364	2437
Sat Dec 03 16:17:05 2022	1670102225	16	32348	32364	4111
Sat Dec 03 16:13:30 2022	1670102010	10	32482	32492	2844
Sat Dec 03 16:18:07 2022	1670102287	14	32695	32709	4104
Sat Dec 03 16:16:06 2022	1670102166	12	32792	32805	4286
Sat Dec 03 16:11:00 2022	1670101860	10	32985	32995	2990
Sat Dec 03 16:08:59 2022	1670101739	41	32973	33014	3666
Sat Dec 03 16:13:00 2022	1670101980	9	33014	33023	3142
Sat Dec 03 16:17:06 2022	1670102226	12	33055	33067	3328
Sat Dec 03 16:14:34 2022	1670102074	0	33128	33128	3321
Sat Dec 03 16:16:03 2022	1670102163	16	33222	33238	4483
Sat Dec 03 16:11:31 2022	1670101891	10	33273	33283	4017
Sat Dec 03 16:13:31 2022	1670102011	11	33359	33370	3404
Sat Dec 03 16:14:32 2022	1670102072	13	33531	33543	3626
Sat Dec 03 16:16:04 2022	1670102164	12	33975	33988	4318
Sat Dec 03 16:17:39 2022	1670102259	17	34747	34764	4818
Sat Dec 03 16:14:02 2022	1670102042	9	35477	35486	5578
Sat Dec 03 16:17:37 2022	1670102257	15	35639	35654	5765
