starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:57:09 2022	1669075029	381	29335	29716	7040
Mon Nov 21 18:58:55 2022	1669075135	0	29751	29751	687
Mon Nov 21 18:59:23 2022	1669075163	0	29798	29798	799
Mon Nov 21 18:58:38 2022	1669075118	0	29812	29812	465
Mon Nov 21 18:57:57 2022	1669075077	0	29906	29906	718
Mon Nov 21 18:59:24 2022	1669075164	0	30121	30121	1049
Mon Nov 21 18:59:01 2022	1669075141	0	30206	30206	1308
Mon Nov 21 18:59:23 2022	1669075163	0	30235	30235	1103
Mon Nov 21 18:59:15 2022	1669075155	0	30255	30255	1163
Mon Nov 21 18:59:21 2022	1669075161	0	30289	30289	730
Mon Nov 21 18:58:28 2022	1669075108	0	30344	30344	1406
Mon Nov 21 18:59:17 2022	1669075157	0	30509	30509	754
Mon Nov 21 18:58:10 2022	1669075090	0	30519	30519	1890
Mon Nov 21 18:59:11 2022	1669075151	0	30598	30598	602
Mon Nov 21 18:59:24 2022	1669075164	0	30627	30627	775
Mon Nov 21 18:59:23 2022	1669075163	0	30716	30716	822
Mon Nov 21 18:58:18 2022	1669075098	0	30759	30759	469
Mon Nov 21 18:58:28 2022	1669075108	0	30781	30781	1502
Mon Nov 21 18:58:54 2022	1669075134	0	30807	30807	428
Mon Nov 21 18:59:05 2022	1669075145	0	30975	30975	1528
Mon Nov 21 18:59:25 2022	1669075165	0	31046	31046	1120
Mon Nov 21 18:57:50 2022	1669075070	0	31132	31132	483
Mon Nov 21 18:58:36 2022	1669075116	0	31134	31134	602
Mon Nov 21 18:57:09 2022	1669075029	69	31188	31257	17060
Mon Nov 21 18:57:42 2022	1669075062	0	31371	31371	642
Mon Nov 21 18:59:19 2022	1669075159	0	31535	31535	471
Mon Nov 21 18:59:22 2022	1669075162	0	31844	31844	456
Mon Nov 21 18:58:26 2022	1669075106	0	31950	31950	1061
Mon Nov 21 18:59:20 2022	1669075160	0	32132	32132	423
Mon Nov 21 18:59:17 2022	1669075157	0	32258	32258	444
Mon Nov 21 18:58:31 2022	1669075111	0	32819	32819	646
Mon Nov 21 18:57:21 2022	1669075041	0	32879	32879	11464
Mon Nov 21 18:57:54 2022	1669075074	0	32963	32963	389
Mon Nov 21 18:58:21 2022	1669075101	0	33043	33043	956
Mon Nov 21 18:57:47 2022	1669075067	0	33061	33061	450
Mon Nov 21 18:59:05 2022	1669075145	0	33102	33102	608
Mon Nov 21 18:59:08 2022	1669075148	0	33203	33203	699
Mon Nov 21 18:58:31 2022	1669075111	0	33483	33483	1649
Mon Nov 21 18:57:28 2022	1669075048	0	33483	33483	4858
Mon Nov 21 18:57:18 2022	1669075038	0	33565	33565	2411
Mon Nov 21 18:59:12 2022	1669075152	0	33590	33590	1001
Mon Nov 21 18:59:18 2022	1669075158	0	33608	33608	415
Mon Nov 21 18:57:17 2022	1669075037	0	33740	33740	13421
Mon Nov 21 18:57:09 2022	1669075029	79	33663	33742	23012
Mon Nov 21 18:58:08 2022	1669075088	0	33786	33786	2435
Mon Nov 21 18:57:54 2022	1669075074	0	33906	33906	1143
Mon Nov 21 18:57:20 2022	1669075040	0	34057	34057	1900
Mon Nov 21 18:57:16 2022	1669075036	0	34071	34071	15679
Mon Nov 21 18:59:22 2022	1669075162	0	34071	34071	484
Mon Nov 21 18:58:31 2022	1669075111	0	34073	34073	612
Mon Nov 21 18:58:49 2022	1669075129	0	34337	34337	643
Mon Nov 21 18:58:28 2022	1669075108	0	34430	34430	1556
Mon Nov 21 18:59:01 2022	1669075141	0	34516	34516	655
Mon Nov 21 18:58:21 2022	1669075101	0	34526	34526	650
Mon Nov 21 18:58:00 2022	1669075080	0	34581	34581	846
Mon Nov 21 18:57:46 2022	1669075066	0	34686	34686	605
Mon Nov 21 18:58:01 2022	1669075081	0	34759	34759	721
Mon Nov 21 18:57:09 2022	1669075029	74	34721	34795	1676
Mon Nov 21 18:58:56 2022	1669075136	0	34978	34978	548
Mon Nov 21 18:59:09 2022	1669075149	0	35013	35013	557
Mon Nov 21 18:58:50 2022	1669075130	0	35272	35272	684
